GEO_ID,NAME,NAICS,NAICS_LABEL,EAGE,EAGE_LABEL,YEAR,FIRM,ESTAB,EMP,ESTABS_ENTRY,ESTABS_ENTRY_RATE,ESTABS_EXIT,ESTABS_EXIT_RATE,NET_JOB_CREATION,NET_JOB_CREATION_RATE,REALLOCATION_RATE,FIRMDEATH_FIRMS,FIRMDEATH_ESTABS,FIRMDEATH_EMP
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1988,227,233,12251,7,2.954,15,6.329,207,1.706,18.225,7,7,126
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1989,425,437,23578,7,1.57,25,5.605,-488,-2.051,23.363,17,17,282
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1990,583,599,34919,12,1.945,48,7.78,-749,-2.125,19.415,36,36,507
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1991,760,782,46000,10,1.244,54,6.716,-3971,-8.273,11.291,39,39,429
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1992,878,906,65937,10,1.067,72,7.684,3119,4.85,15.846,49,49,880
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1993,829,854,62510,10,1.144,50,5.721,-1649,-2.6,16.273,40,40,751
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1994,808,830,58429,10,1.186,36,4.27,-505,-0.861,13.76,26,27,594
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1995,818,846,67736,6,0.692,47,5.424,84,0.124,13.693,36,36,544
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1996,877,896,62534,4,0.433,60,6.494,-4689,-7.227,14.217,42,42,1767
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1997,915,939,55524,9,0.932,62,6.422,-3071,-5.373,15.071,42,42,411
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1998,958,989,61295,16,1.581,62,6.126,2120,3.527,17.4,43,43,366
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,1999,1010,1054,65184,9,0.835,56,5.197,-4724,-6.995,11.378,38,38,332
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2000,1045,1079,73668,7,0.625,89,7.946,-571,-0.772,15.797,50,50,800
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2001,1024,1059,72170,20,1.832,86,7.875,-5529,-7.379,10.506,54,56,684
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2002,1014,1050,60868,18,1.654,95,8.728,-10567,-15.947,8.11,59,59,606
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2003,932,960,56539,13,1.309,79,7.956,-3629,-6.215,11.741,57,57,1172
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2004,915,937,52409,11,1.146,56,5.836,-1764,-3.313,14.873,39,39,295
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2005,874,898,51481,9,0.972,65,7.019,828,1.623,16.179,47,47,1059
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2006,850,879,52515,11,1.219,58,6.427,-959,-1.813,14.617,44,44,431
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2007,863,885,48936,11,1.208,62,6.809,-2683,-5.334,10.879,38,38,278
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2008,825,849,47479,11,1.249,74,8.404,-568,-1.19,12.342,53,53,284
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2009,818,844,40512,6,0.686,66,7.551,-8883,-19.803,6.412,45,45,647
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2010,768,786,31718,12,1.469,74,9.058,-2355,-7.166,12.781,51,51,674
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2011,715,736,31730,15,1.975,62,8.163,980,3.137,12.004,46,46,182
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2012,658,688,35253,12,1.708,41,5.836,37,0.105,14.546,29,29,223
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2013,624,652,37640,10,1.495,44,6.577,1040,2.801,13.521,31,31,124
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2014,619,648,38864,6,0.902,41,6.161,410,1.061,10.374,26,26,169
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2015,599,630,33797,8,1.24,38,5.891,712,2.129,12.95,27,27,152
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2016,604,634,33339,12,1.858,36,5.573,1662,5.11,12.144,25,25,406
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2017,644,671,30173,9,1.311,40,5.827,516,1.724,15.891,31,31,189
0400000US47,Tennessee,31-33,Manufacturing,80,11-15 years,2018,630,652,26511,10,1.5,39,5.851,698,2.665,15.41,34,34,185
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1982,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1983,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1984,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1985,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1986,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1987,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1988,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1989,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1990,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1991,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1992,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1993,185,189,10830, ,,9,4.675,167,1.552,14.835,5,5,48
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1994,334,344,21135,0,0,21,5.924,1,0.005,14.034,17,17,284
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1995,456,468,31360, ,,27,5.619,-205,-0.651,19.958,19,19,287
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1996,581,597,43242,3,0.491,32,5.233,-1924,-4.353,8.516,16,16,98
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1997,710,732,59039,12,1.618,31,4.181,-1089,-1.827,11.779,23,23,356
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1998,652,669,55804, ,,38,5.527,-1102,-1.955,11.943,20,20,198
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,1999,633,648,50260,5,0.754,35,5.279,-2564,-4.976,10.391,29,29,609
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2000,644,663,52771,6,0.877,49,7.159,-583,-1.098,12.638,34,34,537
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2001,694,708,48892,6,0.825,44,6.052,-1317,-2.655,14.868,26,26,311
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2002,729,747,41170,7,0.908,55,7.134,-5886,-13.36,11.331,37,37,1585
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2003,762,786,42142,8,0.994,46,5.714,-1588,-3.698,14.625,33,33,238
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2004,781,811,44535,9,1.088,42,5.076,-1733,-3.816,12.035,29,29,626
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2005,806,829,51376,6,0.701,61,7.122,-1086,-2.093,14.268,42,42,736
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2006,794,818,53552,13,1.556,48,5.745,-714,-1.325,16.425,35,35,413
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2007,810,835,50211,11,1.296,39,4.594,-3353,-6.462,10.731,28,28,331
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2008,751,765,45000,7,0.889,52,6.603,-3362,-7.195,11.676,30,30,348
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2009,693,706,36322,4,0.547,55,7.519,-5895,-14.993,5.458,41,41,469
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2010,653,671,38561,10,1.446,51,7.375,-2182,-5.509,11.154,33,33,272
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2011,627,649,39290,10,1.499,46,6.897,-543,-1.372,13.05,36,36,203
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2012,628,642,38185,9,1.366,43,6.525,-547,-1.424,10.448,27,27,112
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2013,633,648,37957,12,1.814,39,5.896,102,0.269,13.804,25,25,233
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2014,633,648,36702,5,0.755,34,5.132,-1296,-3.467,10.588,22,22,104
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2015,611,628,32385,5,0.781,30,4.684,-18,-0.056,10.607,27,27,172
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2016,581,599,34461,5,0.816,32,5.224,1057,3.113,10.078,26,26,273
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2017,519,542,39137,3,0.538,34,6.099,2686,7.113,8.522,24,24,309
0400000US47,Tennessee,31-33,Manufacturing,90,16-20 years,2018,496,521,42430,5,0.938,29,5.441,146,0.344,13.071,24,24,375
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1982,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1983,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1984,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1985,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1986,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1987,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1988,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1989,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1990,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1991,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1992,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1993,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1994,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1995,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1996,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1997,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1998,153,155,10736, ,,10,6.27,-38,-0.353,15.794,5,5,9
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,1999,281,288,19032, ,,9,3.087,-976,-5.002,7.646,4,4,41
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2000,375,384,26002, ,,20,5.089,-1233,-4.636,11.452,12,12,128
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2001,462,475,35384,6,1.23,32,6.557,-3112,-8.416,8.194,23,24,784
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2002,561,575,44483,5,0.845,38,6.424,-3835,-8.262,9.763,25,25,545
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2003,517,528,40690,3,0.553,32,5.899,-1714,-4.119,12.901,18,18,168
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2004,515,522,40408,3,0.562,27,5.056,-134,-0.331,13.634,17,17,137
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2005,523,536,44219,5,0.903,40,7.227,-961,-2.151,11.861,25,25,227
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2006,551,562,37790,7,1.218,32,5.57,-2105,-5.424,9.379,27,27,408
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2007,579,588,31360, ,,39,6.425,-4648,-13.804,8.541,20,20,66
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2008,598,614,34254,6,0.951,40,6.339,-1313,-3.762,13.615,27,27,239
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2009,604,625,31935,5,0.778,40,6.226,-6204,-17.681,7.615,24,24,362
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2010,634,648,33109,11,1.657,43,6.476,-3848,-10.989,11.235,26,26,302
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2011,617,632,33055,8,1.236,38,5.873,-796,-2.377,14.374,28,28,172
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2012,633,651,34125, ,,36,5.389,-17,-0.05,13.931,27,27,151
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2013,588,601,33796,8,1.298,39,6.326,1667,5.052,9.321,33,33,223
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2014,569,581,32428,6,1.02,21,3.568,730,2.276,10.469,16,16,68
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2015,542,557,38417,5,0.879,29,5.097,308,0.805,8.092,17,17,97
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2016,521,541,37452,11,2.004,27,4.918,-1871,-4.864,12.012,23,23,236
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2017,510,522,35879,0,0,22,4.128,-154,-0.428,12.056,18,18,262
0400000US47,Tennessee,31-33,Manufacturing,100,21-25 years,2018,520,536,35778,6,1.102,23,4.224,266,0.746,11.056,21,21,223
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1982,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1983,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1984,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1985,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1986,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1987,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1988,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1989,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1990,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1991,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1992,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1993,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1994,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1995,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1996,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1997,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1998,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,1999,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2000,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2001,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2002,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2003,125,127,8120,3,2.344,5,3.906,-74,-0.907,9.073,4,4,54
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2004,212,218,14176, ,,20,8.811,-65,-0.457,16.357,12,12,143
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2005,285,292,19194,4,1.345,15,5.042,-418,-2.155,13.083,14,14,202
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2006,356,367,28457,3,0.788,30,7.884,-1736,-5.92,10.858,22,23,238
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2007,427,440,36477,7,1.554,28,6.215,-3762,-9.812,8.784,15,15,95
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2008,482,498,37674,6,1.176,30,5.882,-3360,-8.539,8.696,20,20,751
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2009,555,570,34397,4,0.682,37,6.309,-7783,-20.314,6.301,23,23,369
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2010,620,642,39304,5,0.762,34,5.179,-1656,-4.123,16.757,18,18,98
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2011,705,727,42962,6,0.806,40,5.376,-1523,-3.486,12.651,28,28,297
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2012,770,794,49193,4,0.493,39,4.806,717,1.468,12.363,31,31,218
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2013,850,881,55360,7,0.782,35,3.911,-748,-1.343,14.828,22,22,322
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2014,915,953,64821,8,0.821,52,5.333,2925,4.608,12.939,36,36,363
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2015,1006,1050,74569,7,0.657,39,3.659,421,0.566,11.691,30,30,170
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2016,1081,1133,82192,6,0.521,43,3.734,1589,1.95,12.367,32,32,231
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2017,1129,1189,90244,3,0.246,65,5.328,1527,1.706,14.096,46,46,808
0400000US47,Tennessee,31-33,Manufacturing,110,26+ years,2018,1174,1238,95606,14,1.114,52,4.137,-520,-0.542,10.869,39,39,367
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1978,3999,4540,442862,83,1.773,366,7.818,9297,2.121,18.343,236,236,4982
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1979,3550,4058,442086,73,1.702,535,12.474,-3569,-0.804,18.418,232,232,3666
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1980,3324,3824,424065,75,1.903,309,7.841,-18177,-4.198,13.907,200,202,3185
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1981,3269,3735,393298,140,3.693,251,6.622,-29919,-7.33,11.202,137,138,2977
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1982,3123,3563,361423,54,1.48,226,6.193,-29848,-7.933,11.725,161,163,1782
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1983,2940,3339,334450,29,0.841,248,7.192,-28696,-8.229,11.986,146,152,3022
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1984,2808,3187,336857,30,0.919,185,5.667,2655,0.791,20.043,123,123,1580
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1985,2665,3005,323978,20,0.646,199,6.431,-13473,-4.077,12.979,115,115,2021
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1986,2509,2824,306253,25,0.862,178,6.137,-13465,-4.3,14.372,104,106,2127
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1987,2372,2662,298780,26,0.952,166,6.076,-6605,-2.188,15.006,84,84,1222
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1988,2281,2558,296762,30,1.147,144,5.507,-4673,-1.562,15.827,83,84,2951
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1989,2159,2411,294938,24,0.969,158,6.376,18,0.006,16.575,98,100,2549
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1990,2054,2300,281691,21,0.893,125,5.315,-12309,-4.275,9.624,85,85,2303
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1991,1987,2220,258329,17,0.748,120,5.283,-22231,-8.254,8.115,80,80,2236
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1992,1876,2090,251827,19,0.888,120,5.606,-6422,-2.519,13.348,69,69,1908
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1993,1804,2007,238147,16,0.782,92,4.499,-11177,-4.576,13.27,51,51,435
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1994,1738,1934,229988,16,0.812,91,4.616,-4061,-1.75,12.465,63,63,1051
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1995,1686,1874,228910,11,0.579,62,3.264,-163,-0.071,12.366,40,40,438
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1996,1620,1796,216696,9,0.491,81,4.421,-13981,-6.251,8.067,51,51,871
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1997,1536,1704,209996,5,0.287,84,4.818,-7122,-3.336,11.281,57,58,1219
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1998,1453,1617,200709,9,0.543,92,5.547,-8277,-4.041,10.459,59,59,2012
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,1999,1386,1534,190075,7,0.444,90,5.712,-10337,-5.299,11.611,53,53,1126
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,2000,1318,1452,183109,0,0,79,5.297,-6129,-3.292,12.203,49,52,1475
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,2001,1266,1394,170423,8,0.563,64,4.501,-12536,-7.099,8.533,37,37,426
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,2002,1212,1327,150719,9,0.655,103,7.496,-20444,-12.704,7.238,55,57,3976
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,2003,1174,1280,139028,12,0.92,62,4.751,-11704,-8.08,9.308,34,34,1918
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,2004,1118,1210,133296,6,0.483,70,5.636,-6199,-4.545,10.207,37,38,1060
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,2005,1059,1149,128534,4,0.34,60,5.098,-4219,-3.226,11.283,39,40,634
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,2006,1015,1097,122169,10,0.893,56,5,-6243,-4.982,8.023,36,36,591
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,2007,978,1062,116961,4,0.369,46,4.247,-5566,-4.651,11.26,27,27,786
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,2008,939,1019,110365,3,0.289,41,3.95,-6335,-5.576,9.296,33,33,777
0400000US47,Tennessee,31-33,Manufacturing,150,Left Censored,2009,912,982,94665,5,0.499,46,4.589,-15780,-15.384,5.539,27,28,317
