Id,Age code,Year,NAICS code,Number of firms,Number of establishments,Number of employees,Number of establishments born,Number of establishments exited,NAICS code description,Industry group code,Industry group,Subsector code,Subsector,Sector code,Sector
271,100,2005,311520,24500,26511,1302006,300,1475,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
898,100,2005,321920,24500,26511,1302006,300,1475,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1175,100,2005,326291,24500,26511,1302006,300,1475,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1329,100,2005,327320,24500,26511,1302006,300,1475,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
549,100,2006,315240,25770,27916,1343241,321,1672,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1130,100,2006,324121,25770,27916,1343241,321,1672,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1733,100,2006,331420,25770,27916,1343241,321,1672,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
1292,100,2007,326291,26456,28672,1396952,298,1698,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1563,100,2007,327320,26456,28672,1396952,298,1698,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
111,100,2008,311211,26920,29260,1388654,250,1627,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
180,100,2008,311520,26920,29260,1388654,250,1627,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
1426,100,2008,327320,26920,29260,1388654,250,1627,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
412,100,2009,315220,27488,30104,1328489,258,1987,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
760,100,2009,316998,27488,30104,1328489,258,1987,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1039,100,2009,324121,27488,30104,1328489,258,1987,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1642,100,2009,331420,27488,30104,1328489,258,1987,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
297,100,2010,311520,27798,30440,1294586,342,2032,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
924,100,2010,321920,27798,30440,1294586,342,2032,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1201,100,2010,326291,27798,30440,1294586,342,2032,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1381,100,2010,327320,27798,30440,1294586,342,2032,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
20,100,2011,311211,26685,29247,1263958,406,1729,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
575,100,2011,315240,26685,29247,1263958,406,1729,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1759,100,2011,331420,26685,29247,1263958,406,1729,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
669,100,2012,316998,25625,28032,1190752,386,1553,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1615,100,2012,327320,25625,28032,1190752,386,1553,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
137,100,2013,311211,24930,27078,1188510,348,1470,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
206,100,2013,311520,24930,27078,1188510,348,1470,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
833,100,2013,321920,24930,27078,1188510,348,1470,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1478,100,2013,327320,24930,27078,1188510,348,1470,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
438,100,2014,315220,24161,26007,1115396,345,1291,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
786,100,2014,316998,24161,26007,1115396,345,1291,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1065,100,2014,324121,24161,26007,1115396,345,1291,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1668,100,2014,331420,24161,26007,1115396,345,1291,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
323,100,2015,311520,23296,25074,1103572,322,1378,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
950,100,2015,321920,23296,25074,1103572,322,1378,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1227,100,2015,326291,23296,25074,1103572,322,1378,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1433,100,2015,327320,23296,25074,1103572,322,1378,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
46,100,2016,311211,23050,24821,1082980,309,1274,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
601,100,2016,315240,23050,24821,1082980,309,1274,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1785,100,2016,331420,23050,24821,1082980,309,1274,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
347,100,2017,315220,22759,24546,1092244,253,1420,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
695,100,2017,316998,22759,24546,1092244,253,1420,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
232,100,2018,311520,22776,24617,1110066,327,1381,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
812,100,2018,316998,22776,24617,1110066,327,1381,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
859,100,2018,321920,22776,24617,1110066,327,1381,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1530,100,2018,327320,22776,24617,1110066,327,1381,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
302,110,1978,311520,0,0,0,0,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
929,110,1978,321920,0,0,0,0,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1206,110,1978,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1391,110,1978,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
256,110,1979,311520,0,0,0,0,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
883,110,1979,321920,0,0,0,0,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1160,110,1979,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1299,110,1979,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
1253,110,1980,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1485,110,1980,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
534,110,1981,315240,0,0,0,0,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1115,110,1981,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1718,110,1981,331420,0,0,0,0,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
326,110,1982,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
674,110,1982,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
651,110,1983,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1579,110,1983,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
1277,110,1984,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1533,110,1984,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
1254,110,1985,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1487,110,1985,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
954,110,1986,321920,0,0,0,0,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1231,110,1986,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1441,110,1986,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
304,110,1987,311520,0,0,0,0,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
931,110,1987,321920,0,0,0,0,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1208,110,1987,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1395,110,1987,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
327,110,1988,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
675,110,1988,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
443,110,1989,315220,0,0,0,0,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
489,110,1989,315240,0,0,0,0,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
791,110,1989,316998,0,0,0,0,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1070,110,1989,324121,0,0,0,0,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1673,110,1989,331420,0,0,0,0,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
50,110,1990,311211,0,0,0,0,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
605,110,1990,315240,0,0,0,0,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1304,110,1990,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
235,110,1991,311520,0,0,0,0,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
862,110,1991,321920,0,0,0,0,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1139,110,1991,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1536,110,1991,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
1255,110,1992,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1489,110,1992,327320,0,0,0,0,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
4,110,1993,311211,0,0,0,0,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
559,110,1993,315240,0,0,0,0,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1743,110,1993,331420,0,0,0,0,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
955,110,1994,321920,0,0,0,0,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1232,110,1994,326291,0,0,0,0,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
