,transaction,items,day_time,day_type,date,sales
15769,8435,Sandwich,Afternoon,Weekend,2017-03-19,3.8
15770,8435,Muffin,Afternoon,Weekend,2017-03-19,2.3
15771,8435,Bread,Afternoon,Weekend,2017-03-19,1.4
15772,8435,Cookies,Afternoon,Weekend,2017-03-19,1.25
15773,8436,Farm House,Afternoon,Weekend,2017-03-19,2.9
15774,8437,Tea,Afternoon,Weekend,2017-03-19,1.2
15775,8437,Coffee,Afternoon,Weekend,2017-03-19,2.2
15776,8437,Pastry,Afternoon,Weekend,2017-03-19,2.2
15777,8437,Cake,Afternoon,Weekend,2017-03-19,2.5
15778,8438,Coffee,Afternoon,Weekend,2017-03-19,2.2
15779,8438,Soup,Afternoon,Weekend,2017-03-19,2.75
15780,8439,Sandwich,Afternoon,Weekend,2017-03-19,3.8
15781,8439,Tea,Afternoon,Weekend,2017-03-19,1.2
15782,8439,Coffee,Afternoon,Weekend,2017-03-19,2.2
15783,8440,Sandwich,Afternoon,Weekend,2017-03-19,3.8
15784,8440,Sandwich,Afternoon,Weekend,2017-03-19,3.8
15785,8441,Toast,Afternoon,Weekend,2017-03-19,1.0
15786,8442,Sandwich,Afternoon,Weekend,2017-03-19,3.8
15787,8442,Sandwich,Afternoon,Weekend,2017-03-19,3.8
15788,8443,Cake,Afternoon,Weekend,2017-03-19,2.5
15789,8443,Bread,Afternoon,Weekend,2017-03-19,1.4
15790,8443,Muffin,Afternoon,Weekend,2017-03-19,2.3
15791,8444,Coffee,Afternoon,Weekend,2017-03-19,2.2
15792,8444,Coffee,Afternoon,Weekend,2017-03-19,2.2
15793,8444,Pastry,Afternoon,Weekend,2017-03-19,2.2
15794,8445,Coffee,Afternoon,Weekend,2017-03-19,2.2
15795,8445,Coffee,Afternoon,Weekend,2017-03-19,2.2
15796,8445,Sandwich,Afternoon,Weekend,2017-03-19,3.8
15797,8446,Cake,Afternoon,Weekend,2017-03-19,2.5
15798,8446,Coffee,Afternoon,Weekend,2017-03-19,2.2
15799,8446,Coffee,Afternoon,Weekend,2017-03-19,2.2
15800,8447,Bread,Afternoon,Weekend,2017-03-19,1.4
15801,8448,Coffee,Afternoon,Weekend,2017-03-19,2.2
15802,8448,Coke,Afternoon,Weekend,2017-03-19,1.1
15803,8448,Bread,Afternoon,Weekend,2017-03-19,1.4
15804,8448,Soup,Afternoon,Weekend,2017-03-19,2.75
15805,8449,Tea,Afternoon,Weekend,2017-03-19,1.2
15806,8449,Cake,Afternoon,Weekend,2017-03-19,2.5
15807,8450,Coffee,Afternoon,Weekend,2017-03-19,2.2
15808,8450,Sandwich,Afternoon,Weekend,2017-03-19,3.8
15809,8450,Sandwich,Afternoon,Weekend,2017-03-19,3.8
15810,8450,Muffin,Afternoon,Weekend,2017-03-19,2.3
15811,8451,Coffee,Afternoon,Weekend,2017-03-19,2.2
15812,8452,Coffee,Afternoon,Weekend,2017-03-19,2.2
15813,8452,Tea,Afternoon,Weekend,2017-03-19,1.2
15814,8452,Cake,Afternoon,Weekend,2017-03-19,2.5
15815,8452,Scone,Afternoon,Weekend,2017-03-19,1.75
15816,8453,Pastry,Afternoon,Weekend,2017-03-19,2.2
15817,8453,Scone,Afternoon,Weekend,2017-03-19,1.75
15818,8454,Coffee,Afternoon,Weekend,2017-03-19,2.2
15819,8456,Coffee,Morning,Weekday,2017-03-20,2.2
15820,8457,Coffee,Morning,Weekday,2017-03-20,2.2
15821,8458,Coffee,Morning,Weekday,2017-03-20,2.2
15822,8458,Bread,Morning,Weekday,2017-03-20,1.4
15823,8459,Coffee,Morning,Weekday,2017-03-20,2.2
15824,8459,Bread,Morning,Weekday,2017-03-20,1.4
15825,8460,Coffee,Morning,Weekday,2017-03-20,2.2
15826,8461,Coffee,Morning,Weekday,2017-03-20,2.2
15827,8461,Bread,Morning,Weekday,2017-03-20,1.4
15828,8462,Coffee,Morning,Weekday,2017-03-20,2.2
15829,8462,Coffee,Morning,Weekday,2017-03-20,2.2
15830,8462,Pastry,Morning,Weekday,2017-03-20,2.2
15831,8462,Bread,Morning,Weekday,2017-03-20,1.4
15832,8462,Bread,Morning,Weekday,2017-03-20,1.4
15833,8462,Toast,Morning,Weekday,2017-03-20,1.0
15834,8463,Pastry,Morning,Weekday,2017-03-20,2.2
15835,8463,Cake,Morning,Weekday,2017-03-20,2.5
15836,8463,Bread,Morning,Weekday,2017-03-20,1.4
15837,8464,Coffee,Morning,Weekday,2017-03-20,2.2
15838,8464,Muffin,Morning,Weekday,2017-03-20,2.3
15839,8466,Coffee,Morning,Weekday,2017-03-20,2.2
15840,8466,Bread,Morning,Weekday,2017-03-20,1.4
15841,8467,Coffee,Morning,Weekday,2017-03-20,2.2
15842,8467,Cookies,Morning,Weekday,2017-03-20,1.25
15843,8467,Toast,Morning,Weekday,2017-03-20,1.0
15844,8468,Tea,Morning,Weekday,2017-03-20,1.2
15845,8469,Coffee,Morning,Weekday,2017-03-20,2.2
15846,8470,Coffee,Morning,Weekday,2017-03-20,2.2
15847,8471,Bread,Morning,Weekday,2017-03-20,1.4
15848,8473,Cake,Morning,Weekday,2017-03-20,2.5
15849,8473,Muffin,Morning,Weekday,2017-03-20,2.3
15850,8473,Juice,Morning,Weekday,2017-03-20,2.4
15851,8474,Coffee,Morning,Weekday,2017-03-20,2.2
15852,8475,Cake,Morning,Weekday,2017-03-20,2.5
15853,8476,Juice,Morning,Weekday,2017-03-20,2.4
15854,8476,Sandwich,Morning,Weekday,2017-03-20,3.8
15855,8477,Coffee,Morning,Weekday,2017-03-20,2.2
15856,8477,Pastry,Morning,Weekday,2017-03-20,2.2
15857,8478,Coffee,Morning,Weekday,2017-03-20,2.2
15858,8478,Muffin,Morning,Weekday,2017-03-20,2.3
15859,8479,Truffles,Morning,Weekday,2017-03-20,3.95
15860,8479,Sandwich,Morning,Weekday,2017-03-20,3.8
15861,8480,Coffee,Morning,Weekday,2017-03-20,2.2
15862,8481,Farm House,Afternoon,Weekday,2017-03-20,2.9
15863,8482,Pastry,Afternoon,Weekday,2017-03-20,2.2
15864,8484,Sandwich,Afternoon,Weekday,2017-03-20,3.8
15865,8485,Coffee,Afternoon,Weekday,2017-03-20,2.2
15866,8485,Coffee,Afternoon,Weekday,2017-03-20,2.2
15867,8486,Hot chocolate,Afternoon,Weekday,2017-03-20,1.9
15868,8486,Coffee,Afternoon,Weekday,2017-03-20,2.2
15869,8486,Brownie,Afternoon,Weekday,2017-03-20,2.8
15870,8486,Muffin,Afternoon,Weekday,2017-03-20,2.3
15871,8486,Bread,Afternoon,Weekday,2017-03-20,1.4
15872,8487,Coffee,Afternoon,Weekday,2017-03-20,2.2
15873,8487,Bread,Afternoon,Weekday,2017-03-20,1.4
15874,8488,Sandwich,Afternoon,Weekday,2017-03-20,3.8
15875,8488,Coffee,Afternoon,Weekday,2017-03-20,2.2
15876,8489,Coffee,Afternoon,Weekday,2017-03-20,2.2
15877,8490,Coffee,Afternoon,Weekday,2017-03-20,2.2
15878,8490,Toast,Afternoon,Weekday,2017-03-20,1.0
15879,8491,Coffee,Afternoon,Weekday,2017-03-20,2.2
15880,8492,Muffin,Afternoon,Weekday,2017-03-20,2.3
15881,8493,Coffee,Afternoon,Weekday,2017-03-20,2.2
15882,8494,Tea,Afternoon,Weekday,2017-03-20,1.2
15883,8494,Brownie,Afternoon,Weekday,2017-03-20,2.8
15884,8495,Hot chocolate,Afternoon,Weekday,2017-03-20,1.9
15885,8495,Tea,Afternoon,Weekday,2017-03-20,1.2
15886,8495,Bread,Afternoon,Weekday,2017-03-20,1.4
15887,8496,Bread,Afternoon,Weekday,2017-03-20,1.4
15888,8497,Tea,Afternoon,Weekday,2017-03-20,1.2
15889,8498,Coffee,Afternoon,Weekday,2017-03-20,2.2
15890,8498,Muffin,Afternoon,Weekday,2017-03-20,2.3
15891,8499,Tea,Afternoon,Weekday,2017-03-20,1.2
15892,8500,Farm House,Afternoon,Weekday,2017-03-20,2.9
15893,8501,Tea,Afternoon,Weekday,2017-03-20,1.2
15894,8501,Coffee,Afternoon,Weekday,2017-03-20,2.2
15895,8501,Bread,Afternoon,Weekday,2017-03-20,1.4
15896,8501,Pastry,Afternoon,Weekday,2017-03-20,2.2
15897,8502,Farm House,Afternoon,Weekday,2017-03-20,2.9
15898,8502,Coffee,Afternoon,Weekday,2017-03-20,2.2
15899,8502,Cookies,Afternoon,Weekday,2017-03-20,1.25
15900,8503,Tea,Afternoon,Weekday,2017-03-20,1.2
15901,8503,Croissant,Afternoon,Weekday,2017-03-20,1.6
15902,8504,Coffee,Afternoon,Weekday,2017-03-20,2.2
15903,8505,Cookies,Afternoon,Weekday,2017-03-20,1.25
15904,8505,Coffee,Afternoon,Weekday,2017-03-20,2.2
15905,8506,Pastry,Morning,Weekday,2017-03-21,2.2
15906,8507,Pastry,Morning,Weekday,2017-03-21,2.2
15907,8507,Coffee,Morning,Weekday,2017-03-21,2.2
15908,8508,Pastry,Morning,Weekday,2017-03-21,2.2
15909,8508,Cake,Morning,Weekday,2017-03-21,2.5
15910,8509,Bread,Morning,Weekday,2017-03-21,1.4
15912,8509,Bread,Morning,Weekday,2017-03-21,1.4
15913,8510,Bread,Morning,Weekday,2017-03-21,1.4
15914,8510,Coffee,Morning,Weekday,2017-03-21,2.2
15915,8511,Coffee,Morning,Weekday,2017-03-21,2.2
15916,8511,Toast,Morning,Weekday,2017-03-21,1.0
15917,8512,Coffee,Morning,Weekday,2017-03-21,2.2
15918,8513,Coffee,Morning,Weekday,2017-03-21,2.2
15919,8513,Pastry,Morning,Weekday,2017-03-21,2.2
15920,8514,Coffee,Morning,Weekday,2017-03-21,2.2
15921,8515,Cookies,Morning,Weekday,2017-03-21,1.25
15922,8515,Cake,Morning,Weekday,2017-03-21,2.5
15923,8516,Coffee,Morning,Weekday,2017-03-21,2.2
15924,8516,Toast,Morning,Weekday,2017-03-21,1.0
15925,8518,Farm House,Morning,Weekday,2017-03-21,2.9
15926,8519,Cake,Morning,Weekday,2017-03-21,2.5
15927,8519,Tea,Morning,Weekday,2017-03-21,1.2
15928,8519,Coffee,Morning,Weekday,2017-03-21,2.2
15929,8520,Farm House,Morning,Weekday,2017-03-21,2.9
15930,8520,Coffee,Morning,Weekday,2017-03-21,2.2
15931,8521,Coffee,Morning,Weekday,2017-03-21,2.2
15932,8521,Coffee,Morning,Weekday,2017-03-21,2.2
15933,8522,Bread,Morning,Weekday,2017-03-21,1.4
15934,8523,Coffee,Afternoon,Weekday,2017-03-21,2.2
15935,8523,Muffin,Afternoon,Weekday,2017-03-21,2.3
15936,8525,Coffee,Afternoon,Weekday,2017-03-21,2.2
15937,8525,Sandwich,Afternoon,Weekday,2017-03-21,3.8
15938,8525,Soup,Afternoon,Weekday,2017-03-21,2.75
15939,8526,Sandwich,Afternoon,Weekday,2017-03-21,3.8
15940,8527,Bread,Afternoon,Weekday,2017-03-21,1.4
15941,8528,Coffee,Afternoon,Weekday,2017-03-21,2.2
15942,8528,Bread,Afternoon,Weekday,2017-03-21,1.4
15943,8528,Sandwich,Afternoon,Weekday,2017-03-21,3.8
15944,8528,Bread,Afternoon,Weekday,2017-03-21,1.4
15945,8528,Farm House,Afternoon,Weekday,2017-03-21,2.9
15946,8529,Coffee,Afternoon,Weekday,2017-03-21,2.2
15947,8529,Cake,Afternoon,Weekday,2017-03-21,2.5
15948,8530,Coffee,Afternoon,Weekday,2017-03-21,2.2
15949,8531,Tea,Afternoon,Weekday,2017-03-21,1.2
15950,8531,Soup,Afternoon,Weekday,2017-03-21,2.75
15951,8532,Coffee,Afternoon,Weekday,2017-03-21,2.2
15952,8532,Cookies,Afternoon,Weekday,2017-03-21,1.25
15953,8533,Coffee,Afternoon,Weekday,2017-03-21,2.2
15954,8533,Sandwich,Afternoon,Weekday,2017-03-21,3.8
15955,8534,Coffee,Afternoon,Weekday,2017-03-21,2.2
15956,8534,Coffee,Afternoon,Weekday,2017-03-21,2.2
15957,8534,Bread,Afternoon,Weekday,2017-03-21,1.4
15958,8536,Cake,Afternoon,Weekday,2017-03-21,2.5
15959,8536,Bread,Afternoon,Weekday,2017-03-21,1.4
15960,8537,Sandwich,Afternoon,Weekday,2017-03-21,3.8
15961,8537,Coffee,Afternoon,Weekday,2017-03-21,2.2
15962,8538,Truffles,Afternoon,Weekday,2017-03-21,3.95
15963,8539,Coffee,Afternoon,Weekday,2017-03-21,2.2
15964,8539,Truffles,Afternoon,Weekday,2017-03-21,3.95
15965,8540,Coffee,Afternoon,Weekday,2017-03-21,2.2
15966,8540,Soup,Afternoon,Weekday,2017-03-21,2.75
15967,8540,Sandwich,Afternoon,Weekday,2017-03-21,3.8
15968,8541,Sandwich,Afternoon,Weekday,2017-03-21,3.8
15969,8541,Coffee,Afternoon,Weekday,2017-03-21,2.2
15970,8541,Tea,Afternoon,Weekday,2017-03-21,1.2
15971,8542,Sandwich,Afternoon,Weekday,2017-03-21,3.8
15972,8542,Coffee,Afternoon,Weekday,2017-03-21,2.2
15973,8542,Tea,Afternoon,Weekday,2017-03-21,1.2
15974,8544,Coffee,Afternoon,Weekday,2017-03-21,2.2
15975,8544,Cookies,Afternoon,Weekday,2017-03-21,1.25
15976,8545,Coffee,Afternoon,Weekday,2017-03-21,2.2
15977,8545,Bread,Afternoon,Weekday,2017-03-21,1.4
15978,8545,Muffin,Afternoon,Weekday,2017-03-21,2.3
15979,8546,Bread,Afternoon,Weekday,2017-03-21,1.4
15980,8547,Coffee,Afternoon,Weekday,2017-03-21,2.2
15981,8547,Bread,Afternoon,Weekday,2017-03-21,1.4
15982,8547,Cookies,Afternoon,Weekday,2017-03-21,1.25
15983,8547,Cake,Afternoon,Weekday,2017-03-21,2.5
15984,8548,Coffee,Afternoon,Weekday,2017-03-21,2.2
15985,8549,Bread,Afternoon,Weekday,2017-03-21,1.4
15986,8550,Coffee,Afternoon,Weekday,2017-03-21,2.2
15987,8550,Cake,Afternoon,Weekday,2017-03-21,2.5
15988,8550,Bread,Afternoon,Weekday,2017-03-21,1.4
15989,8551,Juice,Afternoon,Weekday,2017-03-21,2.4
15990,8551,Cookies,Afternoon,Weekday,2017-03-21,1.25
15991,8551,Coffee,Afternoon,Weekday,2017-03-21,2.2
15992,8552,Coffee,Afternoon,Weekday,2017-03-21,2.2
15993,8552,Bread,Afternoon,Weekday,2017-03-21,1.4
15994,8553,Bread,Afternoon,Weekday,2017-03-21,1.4
15995,8554,Tea,Evening,Weekday,2017-03-21,1.2
15996,8554,Muffin,Evening,Weekday,2017-03-21,2.3
15997,8554,Bread,Evening,Weekday,2017-03-21,1.4
15998,8555,Farm House,Morning,Weekday,2017-03-22,2.9
15999,8556,Coffee,Morning,Weekday,2017-03-22,2.2
16000,8557,Cookies,Morning,Weekday,2017-03-22,1.25
16001,8558,Coffee,Morning,Weekday,2017-03-22,2.2
16002,8558,Bread,Morning,Weekday,2017-03-22,1.4
16003,8558,Brownie,Morning,Weekday,2017-03-22,2.8
16004,8559,Coffee,Morning,Weekday,2017-03-22,2.2
16005,8559,Sandwich,Morning,Weekday,2017-03-22,3.8
16006,8560,Coffee,Morning,Weekday,2017-03-22,2.2
16007,8561,Coffee,Morning,Weekday,2017-03-22,2.2
16008,8562,Coffee,Morning,Weekday,2017-03-22,2.2
16009,8562,Pastry,Morning,Weekday,2017-03-22,2.2
16010,8562,Muffin,Morning,Weekday,2017-03-22,2.3
16011,8562,Coke,Morning,Weekday,2017-03-22,1.1
16012,8563,Bread,Morning,Weekday,2017-03-22,1.4
16013,8564,Coffee,Morning,Weekday,2017-03-22,2.2
16015,8564,Brownie,Morning,Weekday,2017-03-22,2.8
16016,8565,Pastry,Morning,Weekday,2017-03-22,2.2
16017,8565,Coffee,Morning,Weekday,2017-03-22,2.2
16018,8566,Coffee,Morning,Weekday,2017-03-22,2.2
16019,8568,Farm House,Morning,Weekday,2017-03-22,2.9
16020,8569,Bread,Morning,Weekday,2017-03-22,1.4
16021,8569,Bread,Morning,Weekday,2017-03-22,1.4
16022,8570,Bread,Morning,Weekday,2017-03-22,1.4
16023,8571,Toast,Morning,Weekday,2017-03-22,1.0
16024,8571,Coffee,Morning,Weekday,2017-03-22,2.2
16025,8572,Coffee,Morning,Weekday,2017-03-22,2.2
16026,8572,Tea,Morning,Weekday,2017-03-22,1.2
16027,8572,Cookies,Morning,Weekday,2017-03-22,1.25
16028,8573,Tea,Morning,Weekday,2017-03-22,1.2
16029,8574,Farm House,Morning,Weekday,2017-03-22,2.9
16030,8575,Coffee,Morning,Weekday,2017-03-22,2.2
16031,8576,Bread,Morning,Weekday,2017-03-22,1.4
16032,8578,Juice,Afternoon,Weekday,2017-03-22,2.4
16033,8579,Coffee,Afternoon,Weekday,2017-03-22,2.2
16034,8579,Bread,Afternoon,Weekday,2017-03-22,1.4
16035,8579,Sandwich,Afternoon,Weekday,2017-03-22,3.8
16036,8580,Bread,Afternoon,Weekday,2017-03-22,1.4
16037,8581,Coffee,Afternoon,Weekday,2017-03-22,2.2
16038,8581,Toast,Afternoon,Weekday,2017-03-22,1.0
16039,8582,Soup,Afternoon,Weekday,2017-03-22,2.75
16040,8582,Cake,Afternoon,Weekday,2017-03-22,2.5
16041,8582,Coffee,Afternoon,Weekday,2017-03-22,2.2
16042,8582,Coffee,Afternoon,Weekday,2017-03-22,2.2
16043,8583,Coffee,Afternoon,Weekday,2017-03-22,2.2
16044,8583,Toast,Afternoon,Weekday,2017-03-22,1.0
16045,8584,Bread,Afternoon,Weekday,2017-03-22,1.4
16046,8584,Tea,Afternoon,Weekday,2017-03-22,1.2
16047,8585,Bread,Afternoon,Weekday,2017-03-22,1.4
16048,8586,Sandwich,Afternoon,Weekday,2017-03-22,3.8
16049,8586,Coke,Afternoon,Weekday,2017-03-22,1.1
16050,8587,Soup,Afternoon,Weekday,2017-03-22,2.75
16051,8587,Coffee,Afternoon,Weekday,2017-03-22,2.2
16052,8588,Bread,Afternoon,Weekday,2017-03-22,1.4
16053,8589,Coffee,Afternoon,Weekday,2017-03-22,2.2
16054,8589,Coffee,Afternoon,Weekday,2017-03-22,2.2
16055,8590,Coffee,Afternoon,Weekday,2017-03-22,2.2
16056,8590,Coffee,Afternoon,Weekday,2017-03-22,2.2
16057,8590,Sandwich,Afternoon,Weekday,2017-03-22,3.8
16058,8591,Coffee,Afternoon,Weekday,2017-03-22,2.2
16059,8591,Tea,Afternoon,Weekday,2017-03-22,1.2
16060,8591,Cake,Afternoon,Weekday,2017-03-22,2.5
16061,8591,Bread,Afternoon,Weekday,2017-03-22,1.4
16062,8592,Pastry,Afternoon,Weekday,2017-03-22,2.2
16063,8592,Juice,Afternoon,Weekday,2017-03-22,2.4
16064,8593,Soup,Afternoon,Weekday,2017-03-22,2.75
16065,8594,Coffee,Afternoon,Weekday,2017-03-22,2.2
16066,8594,Coffee,Afternoon,Weekday,2017-03-22,2.2
16067,8594,Tea,Afternoon,Weekday,2017-03-22,1.2
16068,8595,Bread,Afternoon,Weekday,2017-03-22,1.4
16069,8596,Pastry,Afternoon,Weekday,2017-03-22,2.2
16070,8597,Bread,Afternoon,Weekday,2017-03-22,1.4
16071,8597,Cake,Afternoon,Weekday,2017-03-22,2.5
16072,8597,Bread,Afternoon,Weekday,2017-03-22,1.4
16073,8597,Juice,Afternoon,Weekday,2017-03-22,2.4
16074,8597,Coffee,Afternoon,Weekday,2017-03-22,2.2
16075,8599,Coffee,Afternoon,Weekday,2017-03-22,2.2
16076,8600,Coffee,Afternoon,Weekday,2017-03-22,2.2
16077,8600,Coffee,Afternoon,Weekday,2017-03-22,2.2
16078,8601,Coke,Afternoon,Weekday,2017-03-22,1.1
16079,8602,Truffles,Afternoon,Weekday,2017-03-22,3.95
16080,8602,Juice,Afternoon,Weekday,2017-03-22,2.4
16081,8603,Coffee,Afternoon,Weekday,2017-03-22,2.2
16082,8603,Tea,Afternoon,Weekday,2017-03-22,1.2
16083,8603,Soup,Afternoon,Weekday,2017-03-22,2.75
16084,8603,Bread,Afternoon,Weekday,2017-03-22,1.4
16085,8604,Coffee,Afternoon,Weekday,2017-03-22,2.2
16086,8605,Juice,Evening,Weekday,2017-03-22,2.4
16087,8605,Tea,Evening,Weekday,2017-03-22,1.2
16088,8605,Cookies,Evening,Weekday,2017-03-22,1.25
16089,8605,Bread,Evening,Weekday,2017-03-22,1.4
16090,8606,Coffee,Morning,Weekday,2017-03-23,2.2
16091,8607,Coffee,Morning,Weekday,2017-03-23,2.2
16092,8607,Pastry,Morning,Weekday,2017-03-23,2.2
16093,8608,Bread,Morning,Weekday,2017-03-23,1.4
16094,8608,Pastry,Morning,Weekday,2017-03-23,2.2
16095,8609,Coffee,Morning,Weekday,2017-03-23,2.2
16096,8610,Coffee,Morning,Weekday,2017-03-23,2.2
16097,8611,Bread,Morning,Weekday,2017-03-23,1.4
16098,8612,Coffee,Morning,Weekday,2017-03-23,2.2
16099,8613,Bread,Morning,Weekday,2017-03-23,1.4
16100,8614,Coffee,Morning,Weekday,2017-03-23,2.2
16101,8614,Coffee,Morning,Weekday,2017-03-23,2.2
16102,8614,Bread,Morning,Weekday,2017-03-23,1.4
16103,8614,Pastry,Morning,Weekday,2017-03-23,2.2
16104,8615,Cake,Morning,Weekday,2017-03-23,2.5
16105,8616,Bread,Morning,Weekday,2017-03-23,1.4
16106,8617,Juice,Morning,Weekday,2017-03-23,2.4
16107,8618,Coffee,Morning,Weekday,2017-03-23,2.2
16108,8618,Brownie,Morning,Weekday,2017-03-23,2.8
16109,8618,Cookies,Morning,Weekday,2017-03-23,1.25
16110,8619,Cookies,Morning,Weekday,2017-03-23,1.25
16111,8619,Pastry,Morning,Weekday,2017-03-23,2.2
16112,8619,Tea,Morning,Weekday,2017-03-23,1.2
16113,8620,Juice,Morning,Weekday,2017-03-23,2.4
16114,8620,Bread,Morning,Weekday,2017-03-23,1.4
16115,8621,Coffee,Morning,Weekday,2017-03-23,2.2
16116,8621,Toast,Morning,Weekday,2017-03-23,1.0
16117,8621,Bread,Morning,Weekday,2017-03-23,1.4
16118,8622,Bread,Morning,Weekday,2017-03-23,1.4
16119,8623,Juice,Morning,Weekday,2017-03-23,2.4
16120,8623,Hot chocolate,Morning,Weekday,2017-03-23,1.9
16121,8623,Coffee,Morning,Weekday,2017-03-23,2.2
16122,8623,Cake,Morning,Weekday,2017-03-23,2.5
16123,8624,Bread,Morning,Weekday,2017-03-23,1.4
16124,8624,Brownie,Morning,Weekday,2017-03-23,2.8
16125,8625,Pastry,Morning,Weekday,2017-03-23,2.2
16126,8625,Coffee,Morning,Weekday,2017-03-23,2.2
16127,8626,Bread,Morning,Weekday,2017-03-23,1.4
16128,8626,Brownie,Morning,Weekday,2017-03-23,2.8
16129,8626,Bread,Morning,Weekday,2017-03-23,1.4
16130,8626,Farm House,Morning,Weekday,2017-03-23,2.9
16131,8627,Bread,Morning,Weekday,2017-03-23,1.4
16132,8627,Sandwich,Morning,Weekday,2017-03-23,3.8
16133,8628,Bread,Afternoon,Weekday,2017-03-23,1.4
16134,8629,Brownie,Afternoon,Weekday,2017-03-23,2.8
16135,8630,Bread,Afternoon,Weekday,2017-03-23,1.4
16136,8631,Soup,Afternoon,Weekday,2017-03-23,2.75
16137,8631,Sandwich,Afternoon,Weekday,2017-03-23,3.8
16138,8631,Juice,Afternoon,Weekday,2017-03-23,2.4
16139,8631,Coffee,Afternoon,Weekday,2017-03-23,2.2
16140,8632,Pastry,Afternoon,Weekday,2017-03-23,2.2
16141,8632,Coffee,Afternoon,Weekday,2017-03-23,2.2
16142,8633,Cake,Afternoon,Weekday,2017-03-23,2.5
16143,8633,Soup,Afternoon,Weekday,2017-03-23,2.75
16144,8633,Bread,Afternoon,Weekday,2017-03-23,1.4
16145,8634,Coffee,Afternoon,Weekday,2017-03-23,2.2
16146,8635,Juice,Afternoon,Weekday,2017-03-23,2.4
16147,8636,Coffee,Afternoon,Weekday,2017-03-23,2.2
16148,8636,Cookies,Afternoon,Weekday,2017-03-23,1.25
16149,8637,Bread,Afternoon,Weekday,2017-03-23,1.4
16150,8637,Sandwich,Afternoon,Weekday,2017-03-23,3.8
16151,8638,Soup,Afternoon,Weekday,2017-03-23,2.75
16152,8639,Bread,Afternoon,Weekday,2017-03-23,1.4
16153,8639,Sandwich,Afternoon,Weekday,2017-03-23,3.8
16154,8640,Bread,Afternoon,Weekday,2017-03-23,1.4
16155,8640,Coffee,Afternoon,Weekday,2017-03-23,2.2
16156,8641,Truffles,Afternoon,Weekday,2017-03-23,3.95
16157,8641,Coke,Afternoon,Weekday,2017-03-23,1.1
16158,8642,Pastry,Afternoon,Weekday,2017-03-23,2.2
16159,8642,Croissant,Afternoon,Weekday,2017-03-23,1.6
16160,8642,Croissant,Afternoon,Weekday,2017-03-23,1.6
16161,8643,Tea,Afternoon,Weekday,2017-03-23,1.2
16162,8643,Tea,Afternoon,Weekday,2017-03-23,1.2
16163,8643,Bread,Afternoon,Weekday,2017-03-23,1.4
16164,8643,Soup,Afternoon,Weekday,2017-03-23,2.75
16165,8644,Sandwich,Afternoon,Weekday,2017-03-23,3.8
16166,8644,Coffee,Afternoon,Weekday,2017-03-23,2.2
16167,8644,Coffee,Afternoon,Weekday,2017-03-23,2.2
16168,8644,Bread,Afternoon,Weekday,2017-03-23,1.4
16169,8644,Juice,Afternoon,Weekday,2017-03-23,2.4
16170,8645,Coffee,Afternoon,Weekday,2017-03-23,2.2
16171,8647,Coffee,Afternoon,Weekday,2017-03-23,2.2
16172,8648,Pastry,Afternoon,Weekday,2017-03-23,2.2
16173,8649,Pastry,Afternoon,Weekday,2017-03-23,2.2
16174,8649,Coffee,Afternoon,Weekday,2017-03-23,2.2
16175,8650,Coffee,Afternoon,Weekday,2017-03-23,2.2
16176,8650,Bread,Afternoon,Weekday,2017-03-23,1.4
16177,8651,Tea,Afternoon,Weekday,2017-03-23,1.2
16178,8651,Brownie,Afternoon,Weekday,2017-03-23,2.8
16179,8652,Coffee,Afternoon,Weekday,2017-03-23,2.2
16180,8653,Cake,Afternoon,Weekday,2017-03-23,2.5
16181,8654,Coffee,Afternoon,Weekday,2017-03-23,2.2
16182,8655,Coffee,Afternoon,Weekday,2017-03-23,2.2
16183,8655,Cake,Afternoon,Weekday,2017-03-23,2.5
16184,8656,Bread,Afternoon,Weekday,2017-03-23,1.4
16185,8656,Coffee,Afternoon,Weekday,2017-03-23,2.2
16186,8656,Truffles,Afternoon,Weekday,2017-03-23,3.95
16187,8657,Farm House,Afternoon,Weekday,2017-03-23,2.9
16188,8658,Bread,Afternoon,Weekday,2017-03-23,1.4
16189,8659,Coffee,Afternoon,Weekday,2017-03-23,2.2
16190,8660,Hot chocolate,Afternoon,Weekday,2017-03-23,1.9
16191,8661,Coffee,Afternoon,Weekday,2017-03-23,2.2
16192,8663,Cookies,Morning,Weekday,2017-03-24,1.25
16193,8663,Brownie,Morning,Weekday,2017-03-24,2.8
16194,8663,Coffee,Morning,Weekday,2017-03-24,2.2
16195,8664,Tea,Morning,Weekday,2017-03-24,1.2
16196,8664,Coffee,Morning,Weekday,2017-03-24,2.2
16197,8664,Coffee,Morning,Weekday,2017-03-24,2.2
16198,8665,Coffee,Morning,Weekday,2017-03-24,2.2
16199,8666,Coffee,Morning,Weekday,2017-03-24,2.2
16200,8666,Croissant,Morning,Weekday,2017-03-24,1.6
16201,8667,Coffee,Morning,Weekday,2017-03-24,2.2
16202,8667,Farm House,Morning,Weekday,2017-03-24,2.9
16203,8669,Bread,Morning,Weekday,2017-03-24,1.4
16204,8669,Pastry,Morning,Weekday,2017-03-24,2.2
16205,8670,Coffee,Morning,Weekday,2017-03-24,2.2
16206,8671,Tea,Morning,Weekday,2017-03-24,1.2
16207,8671,Coffee,Morning,Weekday,2017-03-24,2.2
