,rooms,type,price,date,distance,bedrooms,bathrooms,car,land_area,building_area,year_built,council_area,region
11377,3,h,690000.0,15/07/2017,16.1,3.0,1.0,1.0,540.0,,,Banyule,Northern
11378,2,u,585000.0,15/07/2017,16.1,2.0,1.0,1.0,240.0,79.0,1965.0,Banyule,Northern
11379,3,h,800000.0,15/07/2017,16.1,3.0,3.0,2.0,668.0,,1973.0,Nillumbik,Northern
11380,4,h,800000.0,15/07/2017,16.1,4.0,2.0,2.0,626.0,169.0,1960.0,Banyule,Northern
11381,3,h,896000.0,15/07/2017,16.1,3.0,2.0,1.0,653.0,130.0,1970.0,Banyule,Northern
11382,3,h,1010000.0,15/07/2017,16.1,3.0,2.0,2.0,582.0,,,Banyule,Northern
11383,3,t,1660000.0,15/07/2017,13.8,3.0,2.0,2.0,478.0,,,Bayside,Southern
11384,2,h,1960000.0,15/07/2017,13.8,2.0,1.0,2.0,697.0,,,Bayside,Southern
11385,3,t,1200000.0,15/07/2017,5.3,3.0,2.0,2.0,1089.0,,,Boroondara,Southern
11386,2,u,670000.0,15/07/2017,5.3,2.0,1.0,0.0,0.0,,1980.0,Boroondara,Southern
11387,2,u,600000.0,15/07/2017,5.3,2.0,1.0,1.0,0.0,,2014.0,Boroondara,Southern
11388,1,u,415000.0,15/07/2017,5.3,1.0,1.0,1.0,0.0,,,Boroondara,Southern
11389,3,u,1150000.0,15/07/2017,5.3,3.0,2.0,1.0,5259.0,119.0,2000.0,Boroondara,Southern
11390,3,h,1100000.0,15/07/2017,5.3,3.0,2.0,1.0,109.0,109.5,1999.0,Boroondara,Southern
11391,2,u,525000.0,15/07/2017,21.3,2.0,1.0,1.0,0.0,80.0,1980.0,Maroondah,Eastern
11392,2,t,650000.0,15/07/2017,8.8,2.0,1.0,1.0,140.0,107.0,2013.0,Banyule,Eastern
11393,2,h,580000.0,15/07/2017,8.8,2.0,1.0,2.0,498.0,75.0,1955.0,Banyule,Eastern
11394,2,h,820000.0,15/07/2017,8.8,2.0,1.0,1.0,721.0,,,Banyule,Eastern
11395,4,h,600000.0,15/07/2017,18.0,4.0,2.0,3.0,715.0,,1999.0,Melton,Western
11396,3,h,536500.0,15/07/2017,18.4,3.0,2.0,4.0,578.0,129.7,1972.0,Wyndham,Western
11397,3,h,541000.0,15/07/2017,18.4,3.0,1.0,2.0,623.0,,,Wyndham,Western
11398,3,h,557000.0,15/07/2017,18.4,3.0,1.0,2.0,577.0,,1975.0,Wyndham,Western
11399,2,h,1601000.0,15/07/2017,7.8,2.0,1.0,2.0,697.0,,,Banyule,Eastern
11400,3,h,559000.0,15/07/2017,14.0,3.0,1.0,2.0,604.0,,,Hume,Northern
11401,3,h,930000.0,15/07/2017,14.5,3.0,2.0,2.0,847.0,,,Brimbank,Western
11402,4,h,705000.0,15/07/2017,15.5,4.0,2.0,3.0,815.0,198.0,2000.0,Brimbank,Western
11403,4,h,590000.0,15/07/2017,15.5,4.0,2.0,2.0,757.0,152.0,1980.0,Brimbank,Western
11404,3,h,920000.0,15/07/2017,11.7,3.0,2.0,1.0,313.0,140.0,1960.0,Moonee Valley,Western
11405,4,h,1100000.0,15/07/2017,11.7,4.0,4.0,2.0,500.0,267.0,2011.0,Moonee Valley,Western
11406,3,h,840000.0,15/07/2017,11.7,3.0,1.0,2.0,575.0,138.0,1970.0,Moonee Valley,Western
11407,3,h,860000.0,15/07/2017,11.7,3.0,1.0,1.0,568.0,,1960.0,Moonee Valley,Western
11408,3,h,840000.0,15/07/2017,3.4,3.0,1.0,0.0,114.0,,,Melbourne,Northern
11409,2,u,535000.0,15/07/2017,3.4,2.0,2.0,1.0,0.0,110.0,1998.0,Melbourne,Northern
11410,3,h,1080000.0,15/07/2017,5.4,3.0,2.0,2.0,151.0,103.0,1960.0,Boroondara,Southern
11411,4,h,575000.0,15/07/2017,25.2,4.0,1.0,2.0,384.0,131.0,1975.0,Greater Dandenong,South-Eastern
11412,3,h,740000.0,15/07/2017,12.1,3.0,1.0,2.0,633.0,,,Darebin,Northern
11413,4,h,1040000.0,15/07/2017,23.3,4.0,2.0,2.0,633.0,,,Knox,Eastern
11414,4,h,795000.0,15/07/2017,16.3,4.0,2.0,2.0,499.0,,,Whittlesea,Northern
11415,4,h,660000.0,15/07/2017,16.3,4.0,2.0,3.0,578.0,,,Whittlesea,Northern
11416,2,h,1170000.0,15/07/2017,6.4,2.0,1.0,2.0,686.0,,,Maribyrnong,Western
11417,3,h,930000.0,15/07/2017,6.4,3.0,1.0,4.0,545.0,116.0,1940.0,Maribyrnong,Western
11418,2,t,650000.0,15/07/2017,6.4,2.0,2.0,1.0,279.0,104.0,2013.0,Maribyrnong,Western
11419,3,t,702000.0,15/07/2017,6.4,3.0,2.0,2.0,189.0,131.0,2000.0,Maribyrnong,Western
11420,2,u,575000.0,15/07/2017,5.9,2.0,1.0,1.0,0.0,,1999.0,Stonnington,Southern
11421,2,t,675000.0,15/07/2017,4.3,2.0,1.0,2.0,198.0,,2009.0,Maribyrnong,Western
11422,2,u,440000.0,15/07/2017,4.3,2.0,1.0,2.0,0.0,93.0,2003.0,Maribyrnong,Western
11423,3,h,520000.0,15/07/2017,17.4,3.0,1.0,1.0,631.0,111.0,1960.0,Hume,Northern
11424,3,h,430000.0,15/07/2017,17.4,3.0,1.0,2.0,522.0,,,Hume,Northern
11425,4,h,570000.0,15/07/2017,17.4,4.0,2.0,2.0,665.0,665.0,,Hume,Northern
11426,3,h,520000.0,15/07/2017,17.4,3.0,1.0,2.0,798.0,128.0,1985.0,Hume,Northern
11427,4,h,515000.0,15/07/2017,17.4,4.0,3.0,0.0,653.0,122.0,1985.0,Hume,Northern
11428,2,u,387000.0,15/07/2017,0.0,2.0,1.0,0.0,0.0,47.0,2011.0,Melbourne,Northern
11429,3,h,341000.0,15/07/2017,29.8,3.0,2.0,4.0,578.0,,,Melton,Western Victoria
11430,3,h,336000.0,15/07/2017,29.8,3.0,1.0,1.0,580.0,116.0,1975.0,Melton,Western Victoria
11431,4,h,426000.0,15/07/2017,29.8,4.0,2.0,3.0,655.0,142.0,1975.0,Melton,Western Victoria
11432,4,h,780000.0,15/07/2017,25.9,4.0,2.0,2.0,1037.0,,,Whittlesea,Northern
11433,3,h,775500.0,15/07/2017,17.9,3.0,1.0,4.0,840.0,125.0,1980.0,Whittlesea,Northern
11434,3,h,726000.0,15/07/2017,17.9,3.0,2.0,2.0,615.0,132.0,1982.0,Whittlesea,Northern
11435,4,h,710000.0,15/07/2017,17.9,4.0,1.0,2.0,666.0,123.0,1985.0,Whittlesea,Northern
11436,3,h,1045000.0,15/07/2017,17.2,3.0,2.0,2.0,401.0,,,Whitehorse,Eastern
11437,3,t,820000.0,15/07/2017,16.2,3.0,2.0,2.0,260.0,157.0,2010.0,Banyule,Eastern
11438,3,h,1301000.0,15/07/2017,16.2,3.0,2.0,2.0,636.0,,1980.0,Banyule,Eastern
11439,2,h,951000.0,15/07/2017,6.2,2.0,1.0,1.0,172.0,,1900.0,Moonee Valley,Western
11440,4,h,1425000.0,15/07/2017,6.2,4.0,2.0,2.0,388.0,151.0,1890.0,Moonee Valley,Western
11441,3,t,935000.0,15/07/2017,14.3,3.0,2.0,2.0,280.0,109.0,1985.0,Kingston,Southern
11442,3,h,637500.0,15/07/2017,26.5,3.0,1.0,1.0,609.0,,,Yarra Ranges,Eastern Victoria
11443,3,h,780000.0,15/07/2017,26.5,3.0,2.0,3.0,1469.0,,,Yarra Ranges,Eastern Victoria
11444,3,h,1800000.0,15/07/2017,14.2,3.0,2.0,2.0,747.0,,,Monash,Eastern
11445,3,h,1700000.0,15/07/2017,14.2,3.0,1.0,2.0,862.0,,,Monash,Eastern
11446,5,h,2248000.0,15/07/2017,14.2,5.0,5.0,2.0,729.0,398.0,2016.0,Monash,Eastern
11447,3,h,1260000.0,15/07/2017,14.2,3.0,1.0,2.0,743.0,148.47,1960.0,Monash,Eastern
11448,5,h,960000.0,15/07/2017,18.8,5.0,2.0,1.0,731.0,130.0,1965.0,Monash,South-Eastern
11449,2,u,550000.0,15/07/2017,10.1,2.0,2.0,1.0,1039.0,,,Glen Eira,Southern
11450,3,t,956000.0,15/07/2017,10.1,3.0,2.0,1.0,137.0,137.0,1994.0,Glen Eira,Southern
11451,3,h,620000.0,15/07/2017,34.1,3.0,2.0,2.0,668.0,,,Casey,South-Eastern
11452,3,h,605000.0,15/07/2017,34.1,3.0,2.0,2.0,688.0,121.0,1990.0,Casey,South-Eastern
11453,3,h,740000.0,15/07/2017,6.2,3.0,1.0,2.0,204.0,,,Hobsons Bay,Western
11454,3,h,990000.0,15/07/2017,6.2,3.0,2.0,0.0,337.0,,,Hobsons Bay,Western
11455,4,h,950000.0,15/07/2017,10.4,4.0,1.0,2.0,558.0,148.0,1970.0,Moonee Valley,Western
11456,4,h,650000.0,15/07/2017,22.7,4.0,1.0,2.0,660.0,,,Greater Dandenong,South-Eastern
11457,3,h,752000.0,15/07/2017,22.7,3.0,2.0,2.0,667.0,,,Greater Dandenong,South-Eastern
11458,2,u,541000.0,15/07/2017,1.8,2.0,1.0,1.0,0.0,53.0,2004.0,Melbourne,Northern
11459,3,h,1307500.0,15/07/2017,5.3,3.0,2.0,0.0,258.0,124.0,1920.0,Darebin,Northern
11460,3,h,1100000.0,15/07/2017,5.3,3.0,1.0,2.0,449.0,,1940.0,Darebin,Northern
11461,3,h,1050000.0,15/07/2017,5.3,3.0,1.0,2.0,530.0,,,Darebin,Northern
11462,3,h,1800000.0,15/07/2017,5.3,3.0,1.0,2.0,771.0,,1950.0,Darebin,Northern
11463,3,h,1550000.0,15/07/2017,5.3,3.0,2.0,2.0,422.0,,,Darebin,Northern
11464,4,h,1211000.0,15/07/2017,16.7,4.0,3.0,3.0,727.0,167.0,1970.0,Monash,Southern
11465,3,h,970000.0,15/07/2017,11.2,3.0,2.0,2.0,701.0,,,Moreland,Northern
11466,4,h,1453000.0,15/07/2017,11.2,4.0,2.0,2.0,525.0,,,Moreland,Northern
11467,4,h,1610000.0,15/07/2017,12.3,4.0,2.0,2.0,592.0,193.0,1950.0,Monash,Southern
11468,2,h,1150000.0,15/07/2017,12.3,2.0,1.0,3.0,622.0,122.0,1970.0,Monash,Southern
11469,4,h,559000.0,15/07/2017,43.3,4.0,2.0,2.0,480.0,,2015.0,Cardinia,Eastern Victoria
11470,4,h,435000.0,15/07/2017,47.3,4.0,2.0,2.0,553.0,553.0,2005.0,Cardinia,Eastern Victoria
11471,3,t,1190000.0,15/07/2017,21.5,3.0,2.0,2.0,0.0,131.0,2013.0,Kingston,South-Eastern
11472,1,t,503750.0,15/07/2017,21.5,1.0,1.0,1.0,80.0,88.0,2007.0,Kingston,South-Eastern
11473,2,h,962000.0,15/07/2017,8.5,2.0,1.0,2.0,624.0,,,Moreland,Northern
11474,3,t,629000.0,15/07/2017,8.5,3.0,2.0,2.0,495.0,,,Moreland,Northern
11475,3,h,881000.0,15/07/2017,8.5,3.0,1.0,1.0,480.0,,,Moreland,Northern
11476,4,h,690000.0,15/07/2017,14.7,4.0,2.0,2.0,540.0,531.0,2012.0,Wyndham,Western
11477,4,h,596000.0,15/07/2017,14.7,4.0,2.0,2.0,416.0,182.9,2006.0,Wyndham,Western
11478,4,h,698000.0,15/07/2017,14.7,4.0,2.0,2.0,448.0,190.0,2012.0,Wyndham,Western
11479,2,u,500000.0,15/07/2017,4.6,2.0,1.0,1.0,0.0,78.0,1960.0,Stonnington,Southern
11480,4,h,1060500.0,15/07/2017,8.4,4.0,2.0,4.0,490.0,130.0,,Darebin,Northern
11481,4,h,990000.0,15/07/2017,8.4,4.0,2.0,2.0,500.0,,,Darebin,Northern
11482,2,u,652000.0,15/07/2017,12.0,2.0,1.0,1.0,260.0,,1970.0,Darebin,Northern
11483,3,h,953000.0,15/07/2017,12.0,3.0,1.0,2.0,743.0,115.0,1970.0,Darebin,Northern
11484,2,u,468000.0,15/07/2017,12.0,2.0,1.0,1.0,0.0,81.0,2012.0,Darebin,Northern
11485,2,t,710000.0,15/07/2017,12.0,2.0,2.0,1.0,126.0,138.0,2013.0,Darebin,Northern
11486,3,h,550000.0,15/07/2017,12.0,3.0,1.0,2.0,1723.0,,,Darebin,Northern
11487,3,h,725000.0,15/07/2017,12.0,3.0,1.0,2.0,579.0,,,Darebin,Northern
11488,3,h,880000.0,15/07/2017,12.0,3.0,2.0,3.0,743.0,,,Darebin,Northern
11489,2,u,502000.0,15/07/2017,12.0,2.0,1.0,2.0,230.0,69.0,2015.0,Darebin,Northern
11490,3,h,1175000.0,15/07/2017,12.0,3.0,1.0,4.0,545.0,,,Darebin,Northern
11491,1,u,432000.0,15/07/2017,2.4,1.0,1.0,1.0,7455.0,,,Yarra,Northern
11492,2,u,800000.0,15/07/2017,2.4,2.0,2.0,2.0,0.0,89.0,2008.0,Yarra,Northern
11493,3,h,710000.0,15/07/2017,21.3,3.0,1.0,2.0,314.0,88.0,1989.0,Maroondah,Eastern
11494,2,h,1310000.0,15/07/2017,8.9,2.0,1.0,1.0,1313.0,,,Banyule,Eastern
11495,2,h,855000.0,15/07/2017,8.9,2.0,1.0,1.0,562.0,,,Banyule,Eastern
11496,3,h,735000.0,15/07/2017,23.5,3.0,2.0,1.0,721.0,143.0,1984.0,Knox,South-Eastern
11497,3,h,755000.0,15/07/2017,23.5,3.0,2.0,2.0,551.0,178.0,2003.0,Knox,South-Eastern
11498,3,h,537000.0,15/07/2017,20.6,3.0,2.0,2.0,640.0,156.0,1994.0,Hume,Northern
11499,2,t,386000.0,15/07/2017,35.4,2.0,1.0,1.0,150.0,106.0,1970.0,Frankston,South-Eastern
11500,4,h,763000.0,15/07/2017,35.4,4.0,2.0,4.0,611.0,184.75,1980.0,Frankston,South-Eastern
11501,3,h,725000.0,15/07/2017,35.4,3.0,1.0,1.0,769.0,,,Frankston,South-Eastern
11502,4,h,768000.0,15/07/2017,35.4,4.0,2.0,3.0,542.0,170.0,1970.0,Frankston,South-Eastern
11503,3,h,2800000.0,15/07/2017,1.9,3.0,2.0,2.0,216.0,193.74,1860.0,Port Phillip,Southern
11504,2,t,345000.0,15/07/2017,20.5,2.0,1.0,1.0,305.0,131.0,1999.0,Whittlesea,Northern
11505,2,u,666000.0,15/07/2017,2.7,2.0,1.0,1.0,0.0,73.0,2005.0,Stonnington,Southern
11506,2,u,910000.0,15/07/2017,2.7,2.0,2.0,2.0,0.0,,,Stonnington,Southern
11507,1,u,401500.0,15/07/2017,2.7,1.0,1.0,1.0,10.0,,1960.0,Stonnington,Southern
11508,3,h,760000.0,15/07/2017,20.8,3.0,1.0,1.0,593.0,,,Greater Dandenong,South-Eastern
11509,2,h,610000.0,15/07/2017,14.0,2.0,1.0,2.0,419.0,135.0,1975.0,Brimbank,Western
11510,3,h,550000.0,15/07/2017,14.0,3.0,1.0,1.0,606.0,130.0,1965.0,Brimbank,Western
11511,4,h,520000.0,15/07/2017,14.0,4.0,2.0,1.0,699.0,110.0,1950.0,Brimbank,Western
11512,3,h,805000.0,15/07/2017,16.1,3.0,1.0,0.0,930.0,,,Banyule,Eastern
11513,2,u,470000.0,15/07/2017,5.0,2.0,1.0,0.0,0.0,67.0,1950.0,Port Phillip,Southern
11514,3,h,1000000.0,15/07/2017,5.0,3.0,1.0,1.0,198.0,,,Port Phillip,Southern
11515,3,h,860000.0,15/07/2017,10.5,3.0,1.0,3.0,446.0,126.0,1910.0,Brimbank,Western
11516,3,h,532000.0,15/07/2017,10.5,3.0,1.0,1.0,206.0,,1985.0,Brimbank,Western
11517,3,h,960000.0,15/07/2017,10.5,3.0,2.0,2.0,655.0,,,Brimbank,Western
11518,3,h,630000.0,15/07/2017,10.5,3.0,1.0,5.0,626.0,,,Brimbank,Western
11519,4,h,580000.0,15/07/2017,10.5,4.0,2.0,4.0,270.0,,,Brimbank,Western
11520,4,h,853000.0,15/07/2017,15.5,4.0,3.0,2.0,724.0,330.0,1990.0,Brimbank,Western
11521,4,h,704000.0,15/07/2017,15.5,4.0,2.0,2.0,644.0,,,Brimbank,Western
11522,3,h,508000.0,15/07/2017,15.3,3.0,2.0,1.0,189.0,,,Whittlesea,Northern
11523,3,h,1236000.0,15/07/2017,7.0,3.0,1.0,1.0,508.0,,,Darebin,Northern
11524,1,u,328000.0,15/07/2017,7.0,1.0,1.0,1.0,1047.0,,1970.0,Darebin,Northern
11525,2,u,1140000.0,15/07/2017,4.1,2.0,2.0,2.0,586.0,119.0,1990.0,Stonnington,Southern
11526,2,u,341500.0,15/07/2017,4.3,2.0,1.0,1.0,16000.0,68.5,2012.0,Moonee Valley,Western
11527,2,u,470000.0,15/07/2017,12.9,2.0,1.0,1.0,161.0,,1960.0,Hume,Western
11528,3,h,1111500.0,15/07/2017,17.2,3.0,1.0,0.0,722.0,94.0,1960.0,Whitehorse,Eastern
11529,4,h,1214000.0,15/07/2017,14.7,4.0,1.0,2.0,734.0,,,Knox,Eastern
11530,4,h,1045000.0,15/07/2017,14.7,4.0,3.0,2.0,728.0,153.0,1990.0,Knox,Eastern
11531,3,u,622000.0,15/07/2017,14.7,3.0,1.0,1.0,137.0,71.0,2012.0,Knox,Eastern
11532,3,h,826000.0,15/07/2017,21.1,3.0,2.0,0.0,830.0,135.0,1975.0,Manningham,Eastern
11533,4,h,1265000.0,15/07/2017,21.5,4.0,2.0,2.0,604.0,,,Kingston,South-Eastern
11534,2,u,604000.0,15/07/2017,14.5,2.0,1.0,1.0,151.0,,,Banyule,Northern
11535,2,u,655000.0,15/07/2017,14.5,2.0,1.0,1.0,298.0,98.0,1975.0,Banyule,Northern
11536,3,h,740000.0,15/07/2017,14.5,4.0,1.0,2.0,909.0,,,Banyule,Northern
11537,3,h,505000.0,15/07/2017,14.7,3.0,2.0,4.0,557.0,116.0,1987.0,Wyndham,Western
11538,3,h,570000.0,15/07/2017,14.7,3.0,1.0,3.0,909.0,,1965.0,Wyndham,Western
11539,3,h,453000.0,15/07/2017,14.7,3.0,1.0,3.0,575.0,,,Wyndham,Western
11540,2,h,335000.0,15/07/2017,14.7,2.0,1.0,1.0,190.0,113.0,1980.0,Wyndham,Western
11541,1,h,280000.0,15/07/2017,6.4,1.0,1.0,1.0,45.0,,1970.0,Maribyrnong,Western
11542,4,h,955000.0,15/07/2017,6.4,4.0,1.0,3.0,459.0,,,Maribyrnong,Western
11543,3,t,700000.0,15/07/2017,6.4,3.0,2.0,2.0,125.0,131.0,2013.0,Maribyrnong,Western
11544,1,u,380000.0,15/07/2017,3.1,1.0,1.0,0.0,68.0,,,Melbourne,Northern
11545,4,h,1900000.0,15/07/2017,3.1,4.0,1.0,2.0,168.0,,,Melbourne,Northern
11546,3,h,800000.0,15/07/2017,16.5,3.0,2.0,2.0,898.0,142.0,1985.0,Hume,Northern
11547,5,h,1090000.0,15/07/2017,16.7,5.0,2.0,2.0,698.0,246.0,1978.0,Monash,South-Eastern
11548,4,h,1920000.0,15/07/2017,6.8,4.0,2.0,0.0,388.0,178.0,1900.0,Hobsons Bay,Western
11549,4,h,530000.0,15/07/2017,25.5,4.0,2.0,2.0,448.0,155.0,2011.0,Whittlesea,Northern
11550,3,h,982500.0,15/07/2017,6.3,3.0,2.0,2.0,444.0,122.0,1945.0,Maribyrnong,Western
11551,3,h,1400000.0,15/07/2017,6.3,3.0,3.0,6.0,668.0,,1990.0,Maribyrnong,Western
11552,3,h,1042000.0,15/07/2017,6.3,3.0,1.0,1.0,358.0,,,Maribyrnong,Western
11553,3,h,1230000.0,15/07/2017,6.3,3.0,1.0,2.0,433.0,144.0,1880.0,Maribyrnong,Western
11554,3,h,1005000.0,15/07/2017,6.3,3.0,1.0,2.0,451.0,,,Maribyrnong,Western
11555,2,h,911000.0,22/07/2017,3.0,2.0,1.0,0.0,141.0,,,Yarra,Northern
11556,2,h,1190000.0,22/07/2017,3.0,2.0,2.0,1.0,147.0,175.0,2000.0,Yarra,Northern
11557,3,h,2050000.0,22/07/2017,7.5,3.0,2.0,6.0,402.0,,,Moonee Valley,Western
11558,3,h,1680000.0,22/07/2017,7.5,3.0,2.0,2.0,673.0,136.0,1965.0,Moonee Valley,Western
11559,1,u,280000.0,22/07/2017,7.5,1.0,1.0,1.0,0.0,,1970.0,Moonee Valley,Western
11560,1,u,310000.0,22/07/2017,7.5,1.0,1.0,1.0,1715.0,,1970.0,Moonee Valley,Western
11561,5,h,1472000.0,22/07/2017,7.5,5.0,3.0,2.0,486.0,,,Moonee Valley,Western
11562,2,u,454000.0,22/07/2017,10.4,2.0,1.0,1.0,182.0,,1985.0,Moonee Valley,Western
11563,3,h,1005000.0,22/07/2017,11.0,3.0,1.0,2.0,636.0,,,Hobsons Bay,Western
11564,4,t,820000.0,22/07/2017,11.0,4.0,2.0,2.0,288.0,,1970.0,Hobsons Bay,Western
11565,4,h,1360000.0,22/07/2017,11.0,4.0,2.0,4.0,615.0,,,Hobsons Bay,Western
11566,3,h,950000.0,22/07/2017,11.0,3.0,1.0,1.0,399.0,,,Hobsons Bay,Western
11567,3,h,620000.0,22/07/2017,15.5,3.0,1.0,2.0,466.0,107.0,1975.0,Hobsons Bay,Western
11568,3,h,830000.0,22/07/2017,9.4,3.0,2.0,2.0,529.0,130.0,1965.0,Hobsons Bay,Western
11569,3,h,730000.0,22/07/2017,9.4,3.0,1.0,1.0,276.0,,,Hobsons Bay,Western
11570,4,h,805000.0,22/07/2017,9.4,4.0,2.0,5.0,562.0,146.0,1950.0,Hobsons Bay,Western
11571,2,h,510000.0,22/07/2017,9.4,2.0,1.0,1.0,170.0,100.0,2001.0,Hobsons Bay,Western
11572,3,h,645000.0,22/07/2017,12.8,3.0,1.0,1.0,603.0,,,Brimbank,Western
11573,2,u,486000.0,22/07/2017,6.3,2.0,1.0,2.0,0.0,63.0,1960.0,Stonnington,Southern
11574,3,t,855000.0,22/07/2017,4.3,3.0,1.0,2.0,159.0,129.0,2011.0,Moonee Valley,Western
11575,2,h,1035000.0,22/07/2017,4.3,2.0,1.0,1.0,319.0,117.0,1900.0,Moonee Valley,Western
11576,3,h,1310000.0,22/07/2017,4.3,3.0,1.0,2.0,523.0,,,Moonee Valley,Western
11577,4,h,1450000.0,22/07/2017,10.2,4.0,2.0,1.0,803.0,154.0,1965.0,Monash,Southern
11578,3,t,1060000.0,22/07/2017,10.2,3.0,2.0,2.0,343.0,1.0,2000.0,Monash,Southern
11579,3,h,970000.0,22/07/2017,21.5,4.0,2.0,2.0,612.0,154.0,1960.0,Kingston,South-Eastern
11580,4,h,840000.0,22/07/2017,21.5,4.0,2.0,2.0,383.0,,,Kingston,South-Eastern
11581,4,h,665000.0,22/07/2017,9.5,4.0,1.0,1.0,538.0,,,Moonee Valley,Western
11582,3,h,750000.0,22/07/2017,9.5,3.0,1.0,2.0,561.0,103.0,1990.0,Moonee Valley,Western
11583,5,h,800000.0,22/07/2017,9.5,5.0,2.0,3.0,577.0,166.0,1985.0,Moonee Valley,Western
11584,2,u,800000.0,22/07/2017,7.9,2.0,1.0,1.0,0.0,,1960.0,Boroondara,Southern
11585,5,h,2400000.0,22/07/2017,7.9,5.0,3.0,2.0,785.0,,,Boroondara,Southern
11586,5,h,2400000.0,22/07/2017,9.7,5.0,4.0,2.0,742.0,262.0,1980.0,Boroondara,Southern
11587,3,h,2668000.0,22/07/2017,9.7,3.0,1.0,2.0,939.0,,,Boroondara,Southern
11588,4,h,1750000.0,22/07/2017,9.7,4.0,1.0,2.0,683.0,,,Boroondara,Southern
11589,4,h,1850000.0,22/07/2017,9.7,4.0,4.0,3.0,929.0,266.0,1960.0,Boroondara,Southern
11590,4,h,670000.0,22/07/2017,39.0,4.0,2.0,2.0,900.0,244.0,2005.0,Cardinia,Eastern Victoria
11591,3,t,1850000.0,22/07/2017,17.3,3.0,3.0,2.0,252.0,203.0,2007.0,Bayside,Southern
11592,2,h,906000.0,22/07/2017,8.8,2.0,1.0,1.0,617.0,109.98,1960.0,Banyule,Eastern
11593,3,h,1640000.0,22/07/2017,11.4,3.0,1.0,3.0,585.0,,,Glen Eira,Southern
11594,3,h,1610000.0,22/07/2017,11.4,3.0,2.0,2.0,672.0,,,Glen Eira,Southern
11595,2,u,410000.0,22/07/2017,11.4,2.0,1.0,1.0,834.0,75.0,1967.0,Glen Eira,Southern
11596,5,h,1500000.0,22/07/2017,11.4,5.0,2.0,2.0,591.0,188.0,1950.0,Glen Eira,Southern
11597,2,u,860000.0,22/07/2017,13.8,2.0,1.0,1.0,230.0,,1990.0,Glen Eira,Southern
11598,4,h,775000.0,22/07/2017,35.2,4.0,2.0,2.0,520.0,,,Casey,Eastern Victoria
11599,3,h,755000.0,22/07/2017,35.2,3.0,2.0,2.0,840.0,,,Casey,Eastern Victoria
11600,3,h,1020000.0,22/07/2017,13.4,3.0,1.0,4.0,624.0,,,Whitehorse,Eastern
11601,3,h,874000.0,22/07/2017,13.4,3.0,2.0,1.0,232.0,103.0,2014.0,Whitehorse,Eastern
11602,3,t,560000.0,22/07/2017,8.6,3.0,1.0,1.0,158.0,137.0,2002.0,Maribyrnong,Western
11603,2,u,620000.0,22/07/2017,10.3,2.0,1.0,1.0,972.0,,,Bayside,Southern
11604,3,h,1500000.0,22/07/2017,10.3,3.0,2.0,1.0,279.0,,1990.0,Bayside,Southern
11605,1,h,1100000.0,22/07/2017,14.0,1.0,1.0,1.0,1312.0,,,Hume,Northern
11606,3,h,450000.0,22/07/2017,14.0,3.0,1.0,1.0,0.0,100.0,1960.0,Hume,Northern
11607,3,h,560000.0,22/07/2017,14.0,3.0,1.0,1.0,639.0,,,Hume,Northern
11608,3,h,1120000.0,22/07/2017,5.2,3.0,1.0,1.0,322.0,107.0,1920.0,Moreland,Northern
11609,2,h,1110000.0,22/07/2017,5.2,2.0,1.0,0.0,196.0,101.0,1922.0,Moreland,Northern
11610,3,h,1260000.0,22/07/2017,5.2,3.0,2.0,1.0,470.0,,,Moreland,Northern
11611,4,h,1790000.0,22/07/2017,5.2,4.0,3.0,6.0,733.0,238.0,1950.0,Moreland,Northern
11612,1,u,390500.0,22/07/2017,4.0,1.0,1.0,1.0,0.0,49.0,2011.0,Moreland,Northern
11613,4,h,800000.0,22/07/2017,12.1,4.0,1.0,1.0,535.0,132.0,,Banyule,Northern
11614,5,h,999000.0,22/07/2017,12.1,5.0,2.0,2.0,627.0,268.0,1991.0,Banyule,Northern
11615,3,h,680000.0,22/07/2017,12.1,3.0,1.0,3.0,539.0,,,Banyule,Northern
11616,4,h,750000.0,22/07/2017,14.8,4.0,2.0,2.0,447.0,,,Brimbank,Western
11617,3,h,1830000.0,22/07/2017,7.7,3.0,2.0,4.0,605.0,,,Boroondara,Southern
11618,3,h,920000.0,22/07/2017,1.6,3.0,1.0,0.0,98.0,,,Melbourne,Northern
11619,3,h,1400000.0,22/07/2017,3.5,3.0,2.0,0.0,107.0,,,Yarra,Northern
11620,2,u,796000.0,22/07/2017,10.1,2.0,1.0,2.0,0.0,86.0,1975.0,Glen Eira,Southern
11621,2,h,1630000.0,22/07/2017,10.1,2.0,1.0,1.0,618.0,,,Glen Eira,Southern
11622,3,h,1050000.0,22/07/2017,10.1,3.0,1.0,2.0,184.0,133.0,1990.0,Glen Eira,Southern
11623,3,h,825000.0,22/07/2017,31.2,3.0,2.0,1.0,355.0,,,Kingston,South-Eastern
11624,2,u,610000.0,22/07/2017,7.8,2.0,1.0,1.0,816.0,88.0,2007.0,Glen Eira,Southern
11625,3,t,977500.0,22/07/2017,11.7,3.0,3.0,3.0,209.0,,2012.0,Monash,Southern
11626,2,u,639000.0,22/07/2017,27.0,2.0,1.0,2.0,278.0,104.0,1980.0,Kingston,South-Eastern
11627,4,h,1138000.0,22/07/2017,17.9,4.0,2.0,1.0,536.0,,,Kingston,Southern
